,year,division,match_id,half_type,play_time,goal_range
2705,2015,2,2015-2-036,2,40,5
2706,2015,2,2015-2-037,1,22,1
2707,2015,2,2015-2-037,2,32,5
2708,2015,2,2015-2-038,1,40,2
2709,2015,2,2015-2-038,2,3,3
2710,2015,2,2015-2-039,1,5,0
2711,2015,2,2015-2-039,1,7,0
2712,2015,2,2015-2-039,1,42,2
2713,2015,2,2015-2-039,2,28,4
2714,2015,2,2015-2-039,2,37,5
2715,2015,2,2015-2-040,2,8,3
2716,2015,2,2015-2-041,1,46,2
2717,2015,2,2015-2-041,2,34,5
2718,2015,2,2015-2-042,2,28,4
2719,2015,2,2015-2-042,2,45,5
2720,2015,2,2015-2-043,2,31,5
2721,2015,2,2015-2-044,1,29,1
2722,2015,2,2015-2-044,1,46,2
2723,2015,2,2015-2-044,2,4,3
2724,2015,2,2015-2-044,2,10,3
2725,2015,2,2015-2-044,2,21,4
2726,2015,2,2015-2-044,2,49,5
2727,2015,2,2015-2-045,1,43,2
2728,2015,2,2015-2-045,2,7,3
2729,2015,2,2015-2-045,2,30,5
2730,2015,2,2015-2-045,2,43,5
2731,2015,2,2015-2-045,2,47,5
2732,2015,2,2015-2-046,1,34,2
2733,2015,2,2015-2-046,2,3,3
2734,2015,2,2015-2-046,2,8,3
2735,2015,2,2015-2-046,2,12,3
2736,2015,2,2015-2-047,2,32,5
2737,2015,2,2015-2-047,2,36,5
2738,2015,2,2015-2-048,1,9,0
2739,2015,2,2015-2-048,1,19,1
2740,2015,2,2015-2-048,1,46,2
2741,2015,2,2015-2-048,2,14,3
2742,2015,2,2015-2-048,2,28,4
2743,2015,2,2015-2-049,1,18,1
2744,2015,2,2015-2-049,1,23,1
2745,2015,2,2015-2-049,1,32,2
2746,2015,2,2015-2-049,1,35,2
2747,2015,2,2015-2-049,2,22,4
2748,2015,2,2015-2-050,2,35,5
2749,2015,2,2015-2-051,1,26,1
2750,2015,2,2015-2-051,1,31,2
2751,2015,2,2015-2-051,1,37,2
2752,2015,2,2015-2-051,2,2,3
2753,2015,2,2015-2-051,2,10,3
2754,2015,2,2015-2-051,2,42,5
2755,2015,2,2015-2-052,1,11,0
2756,2015,2,2015-2-052,1,38,2
2757,2015,2,2015-2-052,2,15,4
2758,2015,2,2015-2-053,1,12,0
2759,2015,2,2015-2-053,1,33,2
2760,2015,2,2015-2-053,1,43,2
2761,2015,2,2015-2-053,2,14,3
2762,2015,2,2015-2-053,2,29,4
2763,2015,2,2015-2-053,2,31,5
2764,2015,2,2015-2-054,1,22,1
2765,2015,2,2015-2-055,1,20,1
2766,2015,2,2015-2-055,1,45,2
2767,2015,2,2015-2-055,2,26,4
2768,2015,2,2015-2-056,2,3,3
2769,2015,2,2015-2-056,2,48,5
2770,2015,2,2015-2-057,1,9,0
2771,2015,2,2015-2-057,2,17,4
2772,2015,2,2015-2-058,2,23,4
2773,2015,2,2015-2-058,2,27,4
2774,2015,2,2015-2-058,2,35,5
2775,2015,2,2015-2-059,1,39,2
2776,2015,2,2015-2-060,1,11,0
2777,2015,2,2015-2-061,2,6,3
2778,2015,2,2015-2-061,2,31,5
2779,2015,2,2015-2-062,1,17,1
2780,2015,2,2015-2-062,1,32,2
2781,2015,2,2015-2-062,1,34,2
2782,2015,2,2015-2-062,2,1,3
2783,2015,2,2015-2-062,2,5,3
2784,2015,2,2015-2-062,2,33,5
2785,2015,2,2015-2-063,1,18,1
2786,2015,2,2015-2-063,1,41,2
2787,2015,2,2015-2-063,2,9,3
2788,2015,2,2015-2-064,1,21,1
2789,2015,2,2015-2-064,1,27,1
2790,2015,2,2015-2-064,2,4,3
2791,2015,2,2015-2-064,2,12,3
2792,2015,2,2015-2-064,2,32,5
2793,2015,2,2015-2-065,2,2,3
2794,2015,2,2015-2-065,2,13,3
2795,2015,2,2015-2-065,2,15,4
2796,2015,2,2015-2-066,2,36,5
2797,2015,2,2015-2-067,1,34,2
2798,2015,2,2015-2-067,1,45,2
2799,2015,2,2015-2-068,1,10,0
2800,2015,2,2015-2-068,1,16,1
2801,2015,2,2015-2-068,2,29,4
2802,2015,2,2015-2-069,1,33,2
2803,2015,2,2015-2-069,1,41,2
2804,2015,2,2015-2-069,2,13,3
2805,2015,2,2015-2-069,2,36,5
2806,2015,2,2015-2-069,2,46,5
2807,2015,2,2015-2-070,1,33,2
2808,2015,2,2015-2-070,2,12,3
2809,2015,2,2015-2-070,2,22,4
2810,2015,2,2015-2-070,2,27,4
2811,2015,2,2015-2-070,2,39,5
2812,2015,2,2015-2-072,1,6,0
2813,2015,2,2015-2-072,1,42,2
2814,2015,2,2015-2-072,2,44,5
2815,2015,2,2015-2-073,1,4,0
2816,2015,2,2015-2-073,1,14,0
2817,2015,2,2015-2-073,1,21,1
2818,2015,2,2015-2-073,1,24,1
2819,2015,2,2015-2-073,1,31,2
2820,2015,2,2015-2-073,2,20,4
2821,2015,2,2015-2-074,1,44,2
2822,2015,2,2015-2-075,1,20,1
2823,2015,2,2015-2-076,1,7,0
2824,2015,2,2015-2-076,1,9,0
2825,2015,2,2015-2-076,2,14,3
2826,2015,2,2015-2-076,2,44,5
2827,2015,2,2015-2-077,2,44,5
2828,2015,2,2015-2-078,1,18,1
2829,2015,2,2015-2-078,1,41,2
2830,2015,2,2015-2-078,2,33,5
2831,2015,2,2015-2-080,2,9,3
2832,2015,2,2015-2-080,2,29,4
2833,2015,2,2015-2-080,2,32,5
2834,2015,2,2015-2-081,1,42,2
2835,2015,2,2015-2-081,2,16,4
2836,2015,2,2015-2-082,1,13,0
2837,2015,2,2015-2-082,2,1,3
2838,2015,2,2015-2-082,2,8,3
2839,2015,2,2015-2-082,2,12,3
2840,2015,2,2015-2-082,2,26,4
2841,2015,2,2015-2-083,1,8,0
2842,2015,2,2015-2-083,1,23,1
2843,2015,2,2015-2-083,1,42,2
2844,2015,2,2015-2-083,2,5,3
2845,2015,2,2015-2-085,1,23,1
2846,2015,2,2015-2-085,1,27,1
2847,2015,2,2015-2-085,2,32,5
2848,2015,2,2015-2-085,2,38,5
2849,2015,2,2015-2-086,1,0,0
2850,2015,2,2015-2-086,1,40,2
2851,2015,2,2015-2-086,2,37,5
2852,2015,2,2015-2-087,1,18,1
2853,2015,2,2015-2-087,1,43,2
2854,2015,2,2015-2-087,2,22,4
2855,2015,2,2015-2-088,1,13,0
2856,2015,2,2015-2-088,2,15,4
2857,2015,2,2015-2-089,2,13,3
2858,2015,2,2015-2-090,2,47,5
2859,2015,2,2015-2-091,1,10,0
2860,2015,2,2015-2-093,2,6,3
2861,2015,2,2015-2-093,2,13,3
2862,2015,2,2015-2-093,2,34,5
2863,2015,2,2015-2-093,2,47,5
2864,2015,2,2015-2-094,2,13,3
2865,2015,2,2015-2-094,2,17,4
2866,2015,2,2015-2-094,2,20,4
2867,2015,2,2015-2-094,2,24,4
2868,2015,2,2015-2-095,2,45,5
2869,2015,2,2015-2-096,1,3,0
2870,2015,2,2015-2-096,1,13,0
2871,2015,2,2015-2-096,1,21,1
2872,2015,2,2015-2-096,2,45,5
2873,2015,2,2015-2-098,1,8,0
2874,2015,2,2015-2-098,2,15,4
2875,2015,2,2015-2-098,2,27,4
2876,2015,2,2015-2-099,2,36,5
2877,2015,2,2015-2-099,2,44,5
2878,2015,2,2015-2-100,1,31,2
2879,2015,2,2015-2-100,1,36,2
2880,2015,2,2015-2-100,2,21,4
2881,2015,2,2015-2-100,2,42,5
2882,2015,2,2015-2-101,1,37,2
2883,2015,2,2015-2-102,2,49,5
2884,2015,2,2015-2-103,1,35,2
2885,2015,2,2015-2-104,2,15,4
2886,2015,2,2015-2-104,2,28,4
2887,2015,2,2015-2-105,2,29,4
2888,2015,2,2015-2-105,2,44,5
2889,2015,2,2015-2-106,2,34,5
2890,2015,2,2015-2-106,2,38,5
2891,2015,2,2015-2-106,2,45,5
2892,2015,2,2015-2-106,2,47,5
2893,2015,2,2015-2-107,1,30,2
2894,2015,2,2015-2-107,1,44,2
2895,2015,2,2015-2-107,2,24,4
2896,2015,2,2015-2-108,1,4,0
2897,2015,2,2015-2-108,1,6,0
2898,2015,2,2015-2-109,1,2,0
2899,2015,2,2015-2-109,1,14,0
2900,2015,2,2015-2-110,1,16,1
2901,2015,2,2015-2-110,2,12,3
2902,2015,2,2015-2-110,2,30,5
2903,2015,2,2015-2-110,2,34,5
2904,2015,2,2015-2-110,2,45,5
2905,2015,2,2015-2-111,1,22,1
2906,2015,2,2015-2-111,1,29,1
2907,2015,2,2015-2-111,2,5,3
2908,2015,2,2015-2-111,2,9,3
2909,2015,2,2015-2-111,2,44,5
2910,2015,2,2015-2-112,1,23,1
2911,2015,2,2015-2-113,2,18,4
2912,2015,2,2015-2-113,2,22,4
2913,2015,2,2015-2-113,2,39,5
2914,2015,2,2015-2-115,1,31,2
2915,2015,2,2015-2-115,2,19,4
2916,2015,2,2015-2-115,2,37,5
2917,2015,2,2015-2-115,2,42,5
2918,2015,2,2015-2-115,2,45,5
2919,2015,2,2015-2-116,1,14,0
2920,2015,2,2015-2-116,2,17,4
2921,2015,2,2015-2-116,2,36,5
2922,2015,2,2015-2-118,1,20,1
2923,2015,2,2015-2-118,1,29,1
2924,2015,2,2015-2-118,2,20,4
2925,2015,2,2015-2-118,2,30,5
2926,2015,2,2015-2-119,1,19,1
2927,2015,2,2015-2-119,1,21,1
2928,2015,2,2015-2-120,2,15,4
2929,2015,2,2015-2-121,1,11,0
2930,2015,2,2015-2-121,2,21,4
2931,2015,2,2015-2-121,2,29,4
2932,2015,2,2015-2-121,2,47,5
2933,2015,2,2015-2-122,1,33,2
2934,2015,2,2015-2-122,2,13,3
2935,2015,2,2015-2-122,2,15,4
2936,2015,2,2015-2-123,1,27,1
2937,2015,2,2015-2-123,1,42,2
2938,2015,2,2015-2-123,2,6,3
2939,2015,2,2015-2-123,2,18,4
2940,2015,2,2015-2-123,2,21,4
2941,2015,2,2015-2-123,2,36,5
2942,2015,2,2015-2-124,2,32,5
2943,2015,2,2015-2-125,1,1,0
2944,2015,2,2015-2-125,1,17,1
2945,2015,2,2015-2-125,2,48,5
2946,2015,2,2015-2-126,2,16,4
2947,2015,2,2015-2-127,1,16,1
2948,2015,2,2015-2-127,2,14,3
2949,2015,2,2015-2-128,1,17,1
2950,2015,2,2015-2-128,1,30,2
2951,2015,2,2015-2-129,2,9,3
2952,2015,2,2015-2-129,2,17,4
2953,2015,2,2015-2-129,2,44,5
2954,2015,2,2015-2-130,1,30,2
2955,2015,2,2015-2-130,1,43,2
2956,2015,2,2015-2-130,2,21,4
2957,2015,2,2015-2-130,2,33,5
2958,2015,2,2015-2-131,2,29,4
2959,2015,2,2015-2-132,2,13,3
2960,2015,2,2015-2-132,2,23,4
2961,2015,2,2015-2-133,1,39,2
2962,2015,2,2015-2-133,2,10,3
2963,2015,2,2015-2-133,2,20,4
2964,2015,2,2015-2-133,2,38,5
2965,2015,2,2015-2-134,1,1,0
2966,2015,2,2015-2-134,2,2,3
2967,2015,2,2015-2-134,2,13,3
2968,2015,2,2015-2-134,2,44,5
2969,2015,2,2015-2-134,2,50,5
2970,2015,2,2015-2-134,2,52,5
2971,2015,2,2015-2-135,1,12,0
2972,2015,2,2015-2-135,1,32,2
2973,2015,2,2015-2-135,2,3,3
2974,2015,2,2015-2-135,2,14,3
2975,2015,2,2015-2-135,2,33,5
2976,2015,2,2015-2-136,1,11,0
2977,2015,2,2015-2-136,1,18,1
2978,2015,2,2015-2-136,2,8,3
2979,2015,2,2015-2-136,2,10,3
2980,2015,2,2015-2-139,2,3,3
2981,2015,2,2015-2-139,2,48,5
2982,2015,2,2015-2-140,1,9,0
2983,2015,2,2015-2-140,1,15,1
2984,2015,2,2015-2-140,1,31,2
2985,2015,2,2015-2-141,2,13,3
2986,2015,2,2015-2-142,2,44,5
2987,2015,2,2015-2-142,2,50,5
2988,2015,2,2015-2-143,1,38,2
2989,2015,2,2015-2-143,2,17,4
2990,2015,2,2015-2-143,2,20,4
2991,2015,2,2015-2-143,2,43,5
2992,2015,2,2015-2-144,2,33,5
2993,2015,2,2015-2-145,1,2,0
2994,2015,2,2015-2-145,2,5,3
2995,2015,2,2015-2-145,2,13,3
2996,2015,2,2015-2-146,2,2,3
2997,2015,2,2015-2-147,2,17,4
2998,2015,2,2015-2-147,2,39,5
2999,2015,2,2015-2-147,2,48,5
3000,2015,2,2015-2-147,2,49,5
3001,2015,2,2015-2-149,1,12,0
3002,2015,2,2015-2-149,1,39,2
3003,2015,2,2015-2-149,1,44,2
3004,2015,2,2015-2-151,1,14,0
3005,2015,2,2015-2-151,1,22,1
3006,2015,2,2015-2-151,1,27,1
3007,2015,2,2015-2-151,1,38,2
3008,2015,2,2015-2-152,2,14,3
3009,2015,2,2015-2-153,1,6,0
3010,2015,2,2015-2-153,1,8,0
3011,2015,2,2015-2-153,1,25,1
3012,2015,2,2015-2-153,2,14,3
3013,2015,2,2015-2-154,1,28,1
3014,2015,2,2015-2-154,2,21,4
3015,2015,2,2015-2-154,2,32,5
3016,2015,2,2015-2-154,2,34,5
3017,2015,2,2015-2-154,2,48,5
3018,2015,2,2015-2-155,1,7,0
3019,2015,2,2015-2-155,1,17,1
3020,2015,2,2015-2-155,2,10,3
3021,2015,2,2015-2-156,1,9,0
3022,2015,2,2015-2-156,1,46,2
3023,2015,2,2015-2-157,1,26,1
3024,2015,2,2015-2-157,1,47,2
3025,2015,2,2015-2-157,2,16,4
3026,2015,2,2015-2-158,1,37,2
3027,2015,2,2015-2-158,2,36,5
3028,2015,2,2015-2-159,2,35,5
3029,2015,2,2015-2-160,2,24,4
3030,2015,2,2015-2-160,2,34,5
3031,2015,2,2015-2-160,2,43,5
3032,2015,2,2015-2-161,1,2,0
3033,2015,2,2015-2-161,1,32,2
3034,2015,2,2015-2-162,2,1,3
3035,2015,2,2015-2-162,2,25,4
3036,2015,2,2015-2-162,2,47,5
3037,2015,2,2015-2-163,2,10,3
3038,2015,2,2015-2-163,2,18,4
3039,2015,2,2015-2-163,2,25,4
3040,2015,2,2015-2-163,2,29,4
3041,2015,2,2015-2-164,1,11,0
3042,2015,2,2015-2-164,1,20,1
3043,2015,2,2015-2-164,1,36,2
3044,2015,2,2015-2-164,2,3,3
3045,2015,2,2015-2-164,2,29,4
3046,2015,2,2015-2-166,1,6,0
3047,2015,2,2015-2-166,2,21,4
3048,2015,2,2015-2-167,2,46,5
3049,2015,2,2015-2-168,1,7,0
3050,2015,2,2015-2-168,1,28,1
3051,2015,2,2015-2-169,2,2,3
3052,2015,2,2015-2-170,2,13,3
3053,2015,2,2015-2-170,2,33,5
3054,2015,2,2015-2-171,2,27,4
3055,2015,2,2015-2-172,1,18,1
3056,2015,2,2015-2-172,1,23,1
3057,2015,2,2015-2-172,2,39,5
3058,2015,2,2015-2-173,1,33,2
3059,2015,2,2015-2-173,1,45,2
3060,2015,2,2015-2-173,2,11,3
3061,2015,2,2015-2-173,2,15,4
3062,2015,2,2015-2-173,2,23,4
3063,2015,2,2015-2-173,2,48,5
3064,2015,2,2015-2-174,2,37,5
3065,2015,2,2015-2-174,2,50,5
3066,2015,2,2015-2-175,2,13,3
3067,2015,2,2015-2-176,2,47,5
3068,2015,2,2015-2-177,1,11,0
3069,2015,2,2015-2-177,1,19,1
3070,2015,2,2015-2-177,1,32,2
3071,2015,2,2015-2-177,2,16,4
3072,2015,2,2015-2-177,2,26,4
3073,2015,2,2015-2-177,2,40,5
3074,2015,2,2015-2-177,2,43,5
3075,2015,2,2015-2-178,1,15,1
3076,2015,2,2015-2-178,2,31,5
3077,2015,2,2015-2-178,2,40,5
3078,2015,2,2015-2-178,2,47,5
3079,2015,2,2015-2-179,2,3,3
3080,2015,2,2015-2-179,2,18,4
3081,2015,2,2015-2-179,2,42,5
3082,2015,2,2015-2-180,1,6,0
3083,2015,2,2015-2-180,2,44,5
3084,2015,2,2015-2-181,1,5,0
3085,2015,2,2015-2-181,2,5,3
3086,2015,2,2015-2-181,2,27,4
3087,2015,2,2015-2-182,1,17,1
3088,2015,2,2015-2-182,2,31,5
3089,2015,2,2015-2-183,1,17,1
3090,2015,2,2015-2-183,1,24,1
3091,2015,2,2015-2-184,1,28,1
3092,2015,2,2015-2-184,1,31,2
3093,2015,2,2015-2-185,1,37,2
3094,2015,2,2015-2-186,2,12,3
3095,2015,2,2015-2-187,1,29,1
3096,2015,2,2015-2-187,2,25,4
3097,2015,2,2015-2-187,2,38,5
3098,2015,2,2015-2-187,2,45,5
3099,2015,2,2015-2-188,1,13,0
3100,2015,2,2015-2-188,1,16,1
3101,2015,2,2015-2-188,1,22,1
3102,2015,2,2015-2-188,1,29,1
3103,2015,2,2015-2-188,2,17,4
3104,2015,2,2015-2-188,2,27,4
3105,2015,2,2015-2-189,2,7,3
3106,2015,2,2015-2-189,2,22,4
3107,2015,2,2015-2-189,2,25,4
3108,2015,2,2015-2-189,2,31,5
3109,2015,2,2015-2-189,2,33,5
3110,2015,2,2015-2-189,2,39,5
3111,2015,2,2015-2-190,1,15,1
3112,2015,2,2015-2-190,1,23,1
3113,2015,2,2015-2-190,1,28,1
3114,2015,2,2015-2-190,1,43,2
3115,2015,2,2015-2-190,2,10,3
3116,2015,2,2015-2-190,2,19,4
3117,2015,2,2015-2-190,2,42,5
3118,2015,2,2015-2-191,1,8,0
3119,2015,2,2015-2-191,1,32,2
3120,2015,2,2015-2-191,2,15,4
3121,2015,2,2015-2-192,1,16,1
3122,2015,2,2015-2-192,1,36,2
3123,2015,2,2015-2-192,1,43,2
3124,2015,2,2015-2-192,2,9,3
3125,2015,2,2015-2-192,2,33,5
3126,2015,2,2015-2-192,2,44,5
3127,2015,2,2015-2-193,1,5,0
3128,2015,2,2015-2-193,1,25,1
3129,2015,2,2015-2-193,2,9,3
3130,2015,2,2015-2-193,2,17,4
3131,2015,2,2015-2-193,2,28,4
3132,2015,2,2015-2-194,1,11,0
3133,2015,2,2015-2-194,1,14,0
3134,2015,2,2015-2-194,1,41,2
3135,2015,2,2015-2-194,1,42,2
3136,2015,2,2015-2-194,2,41,5
3137,2015,2,2015-2-195,1,6,0
3138,2015,2,2015-2-195,1,21,1
3139,2015,2,2015-2-195,1,24,1
3140,2015,2,2015-2-195,2,24,4
3141,2015,2,2015-2-197,2,45,5
3142,2015,2,2015-2-198,1,32,2
3143,2015,2,2015-2-198,2,17,4
3144,2015,2,2015-2-199,2,40,5
3145,2015,2,2015-2-200,1,3,0
3146,2015,2,2015-2-200,1,34,2
3147,2015,2,2015-2-200,1,37,2
3148,2015,2,2015-2-200,2,32,5
3149,2015,2,2015-2-200,2,46,5
3150,2015,2,2015-2-201,1,17,1
3151,2015,2,2015-2-203,1,20,1
3152,2015,2,2015-2-203,1,42,2
3153,2015,2,2015-2-203,2,4,3
3154,2015,2,2015-2-203,2,7,3
3155,2015,2,2015-2-203,2,27,4
3156,2015,2,2015-2-203,2,50,5
3157,2015,2,2015-2-204,2,13,3
3158,2015,2,2015-2-205,1,11,0
3159,2015,2,2015-2-205,1,25,1
3160,2015,2,2015-2-205,1,29,1
3161,2015,2,2015-2-205,1,43,2
3162,2015,2,2015-2-205,2,12,3
3163,2015,2,2015-2-205,2,14,3
3164,2015,2,2015-2-206,1,2,0
3165,2015,2,2015-2-206,1,24,1
3166,2015,2,2015-2-206,2,24,4
3167,2015,2,2015-2-207,2,24,4
3168,2015,2,2015-2-208,1,26,1
3169,2015,2,2015-2-208,2,30,5
3170,2015,2,2015-2-208,2,35,5
3171,2015,2,2015-2-209,1,2,0
3172,2015,2,2015-2-209,1,18,1
3173,2015,2,2015-2-209,1,37,2
3174,2015,2,2015-2-209,2,13,3
3175,2015,2,2015-2-209,2,14,3
3176,2015,2,2015-2-210,1,8,0
3177,2015,2,2015-2-210,2,38,5
3178,2015,2,2015-2-212,1,28,1
3179,2015,2,2015-2-212,1,29,1
3180,2015,2,2015-2-213,1,30,2
3181,2015,2,2015-2-213,2,5,3
3182,2015,2,2015-2-213,2,39,5
3183,2015,2,2015-2-214,1,11,0
3184,2015,2,2015-2-214,2,29,4
3185,2015,2,2015-2-214,2,46,5
3186,2015,2,2015-2-216,1,4,0
3187,2015,2,2015-2-216,1,11,0
3188,2015,2,2015-2-216,1,18,1
3189,2015,2,2015-2-216,2,7,3
3190,2015,2,2015-2-216,2,15,4
3191,2015,2,2015-2-216,2,21,4
3192,2015,2,2015-2-216,2,36,5
3193,2015,2,2015-2-217,1,12,0
3194,2015,2,2015-2-217,1,27,1
3195,2015,2,2015-2-217,2,27,4
3196,2015,2,2015-2-218,1,10,0
3197,2015,2,2015-2-218,1,19,1
3198,2015,2,2015-2-218,2,4,3
3199,2015,2,2015-2-218,2,42,5
3200,2015,2,2015-2-219,1,18,1
3201,2015,2,2015-2-219,1,23,1
3202,2015,2,2015-2-220,1,16,1
3203,2015,2,2015-2-220,1,23,1
3204,2015,2,2015-2-220,1,26,1
3205,2015,2,2015-2-220,1,29,1
3206,2015,2,2015-2-220,1,45,2
3207,2015,2,2015-2-220,2,10,3
3208,2015,2,2015-2-220,2,28,4
3209,2015,2,2015-2-220,2,39,5
3210,2015,2,2015-2-221,1,20,1
3211,2015,2,2015-2-221,1,33,2
3212,2015,2,2015-2-221,1,43,2
3213,2015,2,2015-2-221,1,47,2
3214,2015,2,2015-2-221,2,4,3
3215,2015,2,2015-2-221,2,10,3
3216,2015,2,2015-2-222,1,19,1
3217,2015,2,2015-2-222,1,40,2
3218,2015,2,2015-2-222,2,34,5
3219,2015,3,2015-3-001,2,40,5
3220,2015,3,2015-3-002,2,35,5
3221,2015,3,2015-3-002,2,49,5
3222,2016,1,2016-1-001,2,16,4
3223,2016,1,2016-1-002,2,3,3
3224,2016,1,2016-1-002,2,10,3
3225,2016,1,2016-1-003,1,16,1
3226,2016,1,2016-1-003,2,20,4
3227,2016,1,2016-1-003,2,42,5
3228,2016,1,2016-1-003,2,45,5
3229,2016,1,2016-1-003,2,47,5
3230,2016,1,2016-1-003,2,53,5
3231,2016,1,2016-1-005,1,32,2
3232,2016,1,2016-1-005,2,18,4
3233,2016,1,2016-1-005,2,34,5
3234,2016,1,2016-1-005,2,38,5
3235,2016,1,2016-1-006,2,1,3
3236,2016,1,2016-1-006,2,8,3
3237,2016,1,2016-1-007,2,15,4
3238,2016,1,2016-1-007,2,20,4
3239,2016,1,2016-1-008,2,19,4
3240,2016,1,2016-1-009,1,20,1
3241,2016,1,2016-1-009,2,23,4
3242,2016,1,2016-1-011,1,3,0
3243,2016,1,2016-1-011,1,41,2
3244,2016,1,2016-1-011,2,38,5
3245,2016,1,2016-1-011,2,39,5
3246,2016,1,2016-1-012,1,16,1
3247,2016,1,2016-1-012,1,24,1
3248,2016,1,2016-1-012,2,36,5
3249,2016,1,2016-1-012,2,38,5
3250,2016,1,2016-1-013,1,28,1
3251,2016,1,2016-1-013,2,9,3
3252,2016,1,2016-1-013,2,30,5
3253,2016,1,2016-1-014,2,23,4
3254,2016,1,2016-1-015,1,14,0
3255,2016,1,2016-1-015,1,24,1
3256,2016,1,2016-1-015,1,32,2
3257,2016,1,2016-1-016,1,14,0
3258,2016,1,2016-1-016,2,15,4
3259,2016,1,2016-1-016,2,47,5
3260,2016,1,2016-1-016,2,49,5
3261,2016,1,2016-1-017,2,3,3
3262,2016,1,2016-1-017,2,37,5
3263,2016,1,2016-1-017,2,44,5
3264,2016,1,2016-1-018,1,23,1
3265,2016,1,2016-1-018,1,39,2
3266,2016,1,2016-1-018,2,23,4
3267,2016,1,2016-1-019,1,27,1
3268,2016,1,2016-1-019,2,47,5
3269,2016,1,2016-1-020,1,26,1
3270,2016,1,2016-1-020,2,5,3
3271,2016,1,2016-1-021,1,5,0
3272,2016,1,2016-1-021,1,21,1
3273,2016,1,2016-1-021,1,42,2
3274,2016,1,2016-1-021,2,20,4
3275,2016,1,2016-1-021,2,22,4
3276,2016,1,2016-1-022,2,6,3
3277,2016,1,2016-1-022,2,31,5
3278,2016,1,2016-1-022,2,48,5
3279,2016,1,2016-1-023,2,13,3
3280,2016,1,2016-1-023,2,44,5
3281,2016,1,2016-1-024,2,28,4
3282,2016,1,2016-1-024,2,39,5
3283,2016,1,2016-1-024,2,41,5
3284,2016,1,2016-1-024,2,43,5
3285,2016,1,2016-1-025,1,26,1
3286,2016,1,2016-1-025,1,36,2
3287,2016,1,2016-1-027,2,38,5
3288,2016,1,2016-1-027,2,45,5
3289,2016,1,2016-1-028,1,18,1
3290,2016,1,2016-1-028,1,39,2
3291,2016,1,2016-1-028,1,41,2
3292,2016,1,2016-1-029,1,1,0
3293,2016,1,2016-1-029,1,5,0
3294,2016,1,2016-1-029,2,1,3
3295,2016,1,2016-1-029,2,19,4
3296,2016,1,2016-1-029,2,42,5
3297,2016,1,2016-1-029,2,47,5
3298,2016,1,2016-1-030,1,42,2
3299,2016,1,2016-1-030,2,25,4
3300,2016,1,2016-1-031,1,37,2
3301,2016,1,2016-1-031,2,51,5
3302,2016,1,2016-1-032,1,13,0
3303,2016,1,2016-1-032,2,10,3
3304,2016,1,2016-1-032,2,24,4
3305,2016,1,2016-1-032,2,31,5
3306,2016,1,2016-1-032,2,40,5
3307,2016,1,2016-1-033,1,42,2
3308,2016,1,2016-1-033,2,6,3
3309,2016,1,2016-1-033,2,11,3
3310,2016,1,2016-1-034,1,1,0
3311,2016,1,2016-1-034,1,43,2
3312,2016,1,2016-1-035,1,12,0
3313,2016,1,2016-1-035,1,17,1
3314,2016,1,2016-1-035,2,38,5
3315,2016,1,2016-1-036,2,43,5
3316,2016,1,2016-1-037,1,36,2
3317,2016,1,2016-1-037,2,10,3
3318,2016,1,2016-1-037,2,14,3
3319,2016,1,2016-1-037,2,22,4
3320,2016,1,2016-1-039,1,9,0
3321,2016,1,2016-1-039,1,45,2
3322,2016,1,2016-1-039,2,47,5
3323,2016,1,2016-1-040,1,45,2
3324,2016,1,2016-1-040,2,43,5
3325,2016,1,2016-1-041,1,2,0
3326,2016,1,2016-1-041,1,21,1
3327,2016,1,2016-1-041,1,45,2
3328,2016,1,2016-1-041,2,17,4
3329,2016,1,2016-1-042,1,45,2
3330,2016,1,2016-1-043,1,6,0
3331,2016,1,2016-1-043,2,12,3
3332,2016,1,2016-1-044,1,24,1
3333,2016,1,2016-1-045,1,28,1
3334,2016,1,2016-1-045,1,30,2
3335,2016,1,2016-1-045,1,34,2
3336,2016,1,2016-1-045,1,44,2
3337,2016,1,2016-1-046,1,2,0
3338,2016,1,2016-1-047,1,7,0
3339,2016,1,2016-1-047,1,34,2
3340,2016,1,2016-1-047,2,12,3
3341,2016,1,2016-1-047,2,30,5
3342,2016,1,2016-1-047,2,38,5
3343,2016,1,2016-1-047,2,43,5
3344,2016,1,2016-1-047,2,51,5
3345,2016,1,2016-1-048,2,15,4
3346,2016,1,2016-1-048,2,35,5
3347,2016,1,2016-1-049,1,30,2
3348,2016,1,2016-1-049,2,4,3
3349,2016,1,2016-1-049,2,8,3
3350,2016,1,2016-1-051,2,19,4
3351,2016,1,2016-1-052,1,12,0
3352,2016,1,2016-1-052,1,32,2
3353,2016,1,2016-1-052,1,34,2
3354,2016,1,2016-1-052,1,47,2
3355,2016,1,2016-1-052,2,9,3
3356,2016,1,2016-1-052,2,16,4
3357,2016,1,2016-1-052,2,38,5
3358,2016,1,2016-1-053,1,20,1
3359,2016,1,2016-1-053,1,32,2
3360,2016,1,2016-1-053,2,28,4
3361,2016,1,2016-1-053,2,49,5
3362,2016,1,2016-1-054,1,15,1
3363,2016,1,2016-1-054,2,2,3
3364,2016,1,2016-1-054,2,10,3
3365,2016,1,2016-1-054,2,43,5
3366,2016,1,2016-1-054,2,47,5
3367,2016,1,2016-1-055,2,29,4
3368,2016,1,2016-1-055,2,34,5
3369,2016,1,2016-1-056,1,26,1
